,black,term_360,conforming,debt_to_income_ratio_missing,loan_amount_std,loan_to_value_ratio_std,no_intro_rate_period_std,intro_rate_period_std,property_value_std,income_std,debt_to_income_ratio_std,loan_amt:prprty_vl,high_priced
101597,0.0,1.0,1.0,0.0,-0.99808935993346,-0.232733472773,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.03511017541848,-2.52754664780955,0.26709355458944717,0.0
101600,1.0,1.0,1.0,0.0,-0.602337991526336,-0.232733472773,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.042386264606676,0.306144306749884,0.3599583411063231,0.0
101601,0.0,1.0,1.0,0.0,-0.910144611398544,-0.540467933270279,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.031645371043149,0.306144306749884,0.16150957601491722,0.0
101640,0.0,1.0,1.0,0.0,-0.7782274885961691,0.717583458651462,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.039614421106411,-1.15640586334531,0.09427623266525609,0.0
101642,0.0,1.0,1.0,0.0,-0.954116985666002,0.06964770683657599,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.043772186356808,1.03741939179748,0.2280963871782678,0.0
101649,0.0,1.0,1.0,0.0,-0.8661722371310849,0.490778676284541,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.039267940668878,-1.15640586334531,0.16714083710935715,0.0
101650,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.310211813264177,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.036496097168613,0.5803724636427321,0.1329291833130614,0.0
101689,0.0,1.0,1.0,0.0,-0.382476120189044,0.372784188272911,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.025062242730019,-0.425130778297711,0.13421993909517907,0.0
101691,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04169330373161,1.03741939179748,0.1805127852456646,1.0
101740,1.0,1.0,1.0,0.0,-0.7782274885961691,-2.7037323189925804,0.244394395255126,-0.215304222414135,0.17326748926062396,-0.04065386241901,0.7631912349046309,-0.37063164647060254,0.0
101776,0.0,1.0,1.0,0.0,-0.910144611398544,0.316943942873864,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.036496097168613,0.9460100061665292,0.19409248115806446,0.0
101779,0.0,1.0,0.0,0.0,0.6288884879624971,0.129058693097786,0.244394395255126,-0.215304222414135,0.17326748926062396,-0.01293542741636,-0.425130778297711,1.2019464121025558,0.0
101799,0.0,1.0,0.0,0.0,0.496971365160122,-0.296916289081408,0.244394395255126,-0.215304222414135,0.234937042118516,-0.001848053415299,-0.059493235773914,1.1721639033462254,0.0
101866,0.0,1.0,1.0,0.0,-1.08603410846838,0.06964770683657599,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.031298890605616005,0.488963078011783,0.4550837197384702,1.0
101880,0.0,1.0,1.0,0.0,-0.646310365793794,-1.59807588917743,0.244394395255126,-0.215304222414135,-0.289254157173571,-0.031991851480682,0.7631912349046309,0.053385987216589534,0.0
101883,0.0,1.0,1.0,0.0,0.057247622485539,-0.4648524173857821,0.244394395255126,-0.215304222414135,-0.042575945742,-0.034070734105881004,1.03741939179748,0.77612203151502,0.0
101897,0.0,1.0,1.0,0.0,-0.602337991526336,-0.957790590358439,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.038228499356278,-1.15640586334531,0.04572517909738007,0.0
101912,0.0,1.0,1.0,0.0,-0.602337991526336,0.09470240015949903,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.031298890605616005,-0.425130778297711,-0.0006721540283725107,0.0
101955,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.035803136293546,1.5858757055831798,0.11938270404349556,0.0
101973,0.0,1.0,1.0,0.0,-0.5583656172588771,0.444678504224183,0.244394395255126,-0.215304222414135,-0.62843669789198,-0.043425705919275005,0.671781849273681,0.005093115248088694,0.0
101984,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.27174606460235,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.040307381981477014,0.3975536923808329,0.11938270404349556,0.0
102014,0.0,1.0,1.0,0.0,-0.910144611398544,-0.23804721792962905,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.04411866679434099,0.671781849273681,0.17626685603656314,0.0
102035,0.0,1.0,1.0,0.0,-0.99808935993346,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.045158108106940986,-1.15640586334531,0.22854755172216998,0.0
102064,0.0,1.0,1.0,0.0,-0.954116985666002,0.303655038319764,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042732745044209,3.87111034635691,0.21261746544341656,0.0
102093,0.0,1.0,1.0,0.0,-0.99808935993346,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.043772186356808,0.123325535487985,0.22854755172216998,0.0
102101,0.0,0.0,1.0,0.0,-1.13000648273584,-0.8790040120291109,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.044465147231875,-1.15640586334531,0.48000943609110813,0.0
102106,0.0,0.0,1.0,0.0,-1.04206173420092,-0.494176680551256,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.043772186356808,0.5803724636427321,0.2856665118928227,0.0
102129,0.0,1.0,1.0,0.0,-0.646310365793794,-0.310211813264177,0.244394395255126,-0.215304222414135,-0.62843669789198,-0.042039784169143,0.214734921118934,0.00036042015436990756,0.0
102179,0.0,1.0,1.0,0.0,-0.910144611398544,-0.918045575397662,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.038228499356278,-0.425130778297711,0.1083513030524978,0.0
102189,0.0,0.0,1.0,0.0,-0.954116985666002,-0.433834966302341,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.038228499356278,0.031916149857036,0.17958715884345058,0.0
102193,0.0,1.0,1.0,0.0,-1.04206173420092,0.490778676284541,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.04619754941954,0.3975536923808329,0.3564290643489009,0.0
102195,0.0,1.0,1.0,0.0,-0.206586623119211,-0.44954681497505,0.244394395255126,-0.215304222414135,-0.258419380744624,-0.035456655856013,-0.425130778297711,0.5067140440433053,0.0
102245,0.0,1.0,1.0,0.0,-1.04206173420092,0.490778676284541,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.044811627669408,-0.425130778297711,0.37853129840969807,0.0
102283,0.0,1.0,1.0,0.0,-0.030697126049378,0.4154333587524791,0.244394395255126,-0.215304222414135,-0.3200889336025169,-0.029912968855482995,-0.150902621404863,0.5566712660056683,0.0
102319,1.0,1.0,1.0,0.0,-0.074669500316836,-0.25205646345019,0.244394395255126,-0.215304222414135,-0.196749827886732,0.0012702705224989998,-1.15640586334531,0.00036042015436990756,0.0
102329,0.0,1.0,1.0,0.0,-1.08603410846838,0.490778676284541,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.04411866679434099,-0.425130778297711,0.43379900577592123,0.0
102339,0.0,1.0,1.0,0.0,-1.08603410846838,-0.643113754516808,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.046544029857073,-0.425130778297711,0.36458647311739495,0.0
102340,0.0,1.0,1.0,0.0,-1.08603410846838,-0.643113754516808,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.030259449293016005,0.671781849273681,0.36458647311739495,0.0
102342,0.0,1.0,1.0,0.0,-0.8221998628636271,0.385754812284738,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.04065386241901,0.5803724636427321,0.09705311187189984,0.0
102347,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.4070863576391969,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.044811627669408,1.5858757055831798,0.058258770626290673,0.0
102353,0.0,1.0,1.0,0.0,-0.8221998628636271,0.385754812284738,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.043425705919275005,0.85460062053558,0.09705311187189984,1.0
102354,0.0,1.0,1.0,0.0,-0.7782274885961691,0.09470240015949903,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.041346823294076,-0.425130778297711,0.07249614422786513,0.0
102367,0.0,1.0,1.0,0.0,-0.954116985666002,0.29370044072651097,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04169330373161,-2.52754664780955,0.2351990068656682,1.0
102402,0.0,1.0,0.0,0.0,0.80477798503233,-0.25341274514609,-4.09174686250922,3.16300840090708,0.450780477121141,0.017208370649023,-2.52754664780955,1.7509308233769885,0.0
102406,1.0,1.0,1.0,0.0,-0.602337991526336,-1.12501406071193,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.026448164480152,3.87111034635691,0.30423946919619765,0.0
102436,0.0,1.0,1.0,0.0,-0.8221998628636271,0.189009391880613,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.034070734105881004,-0.425130778297711,0.12039436560970894,0.0
102437,0.0,1.0,1.0,0.0,-0.338503745921586,-0.503886297051278,0.244394395255126,-0.215304222414135,-0.350923710031463,-0.032338331918215,0.7631912349046309,0.34508788941180546,0.0
102441,0.0,1.0,1.0,0.0,-1.04206173420092,-1.75489894596069,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.046544029857073,0.671781849273681,0.1805127852456646,0.0
102452,0.0,0.0,1.0,0.0,-0.99808935993346,0.022152073592525003,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042039784169143,-0.425130778297711,0.24759497088385732,1.0
102460,0.0,1.0,1.0,0.0,-1.13000648273584,0.022152073592525003,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.046544029857073,-0.425130778297711,0.47636843370101983,0.0
102482,0.0,0.0,1.0,0.0,-0.954116985666002,-0.103272768701731,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.032338331918215,-0.425130778297711,0.1971274658567036,0.0
102487,1.0,1.0,1.0,0.0,-0.382476120189044,-0.319252415868828,0.244394395255126,-0.215304222414135,-0.412593262889356,-0.021943918792221,-1.15640586334531,0.15780707040605915,0.0
102514,0.0,1.0,1.0,0.0,-0.646310365793794,-0.286247041280419,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.034070734105881004,-1.15640586334531,0.0044907168853395565,0.0
102553,0.0,1.0,1.0,0.0,-0.426448494456503,-0.247403042735318,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.035456655856013,0.031916149857036,0.1591567248433027,0.0
102586,0.0,1.0,1.0,0.0,-0.99808935993346,0.27600337833850497,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.044465147231875,-0.059493235773914,0.26661909273113493,0.0
102588,0.0,1.0,0.0,0.0,0.5849161136950389,-0.28059012085506896,-4.09174686250922,3.16300840090708,0.296606594976409,0.009585801023294,-1.15640586334531,1.2470997362897704,0.0
102620,0.0,1.0,1.0,0.0,-0.8221998628636271,0.385754812284738,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.04411866679434099,1.03741939179748,0.09705311187189984,0.0
102625,0.0,1.0,1.0,0.0,-0.954116985666002,-0.27601817518979105,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.042386264606676,-0.425130778297711,0.1890992197670889,0.0
102633,0.0,1.0,0.0,0.0,-0.118641874584294,-0.392843591987393,-4.09174686250922,1.2727620521440202,-0.196749827886732,0.019980214149288,-2.52754664780955,0.5927576136791874,0.0
102646,0.0,1.0,1.0,0.0,-0.910144611398544,0.141260119955254,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.039267940668878,-1.15640586334531,0.17594977578206203,0.0
102662,0.0,1.0,1.0,0.0,-0.7782274885961691,0.385754812284738,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.037535538481212015,-0.425130778297711,0.08571063465298245,0.0
102685,0.0,1.0,1.0,0.0,-0.7342551143287099,0.490778676284541,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043425705919275005,0.9460100061665292,0.03500593675036163,0.0
102704,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.213722073434838,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043425705919275005,0.671781849273681,0.08792709294469352,0.0
102709,0.0,1.0,1.0,0.0,-0.426448494456503,0.27600337833850497,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.024715762292486,-0.425130778297711,0.11040784282775745,0.0
102722,0.0,1.0,1.0,0.0,-0.470420868723961,0.347757685884809,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.038574979793811005,0.9460100061665292,0.058258770626290673,0.0
102741,1.0,1.0,1.0,0.0,-0.514393242991419,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.031645371043149,-0.059493235773914,0.2915411897550725,0.0
102762,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.045158108106940986,0.3975536923808329,0.32644980956096115,0.0
102785,1.0,1.0,1.0,0.0,0.452998990892664,-0.494176680551256,0.244394395255126,-0.215304222414135,0.265771818547463,0.079228368967453,-0.425130778297711,0.12039436560970894,0.0
102797,0.0,1.0,1.0,0.0,-0.514393242991419,-0.232733472773,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.028180566667817007,0.85460062053558,0.09883924212885913,0.0
102817,0.0,1.0,1.0,0.0,-0.382476120189044,0.141260119955254,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.032338331918215,0.306144306749884,0.1650818365288362,0.0
102826,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.126634342380966,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.04550458854447401,1.5858757055831798,0.05706519551103674,0.0
102845,0.0,1.0,1.0,0.0,-1.08603410846838,-2.01664454775467,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.04411866679434099,-2.52754664780955,0.26661909273113493,0.0
102851,0.0,1.0,1.0,0.0,-0.646310365793794,0.303655038319764,-4.09174686250922,4.61085666804475,-0.690106250749873,-0.037535538481212015,-0.425130778297711,-0.00562366629366867,0.0
102873,0.0,1.0,1.0,0.0,-1.13000648273584,-0.4070863576391969,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.045851068982007,0.214734921118934,0.4574757915794994,0.0
102887,0.0,0.0,1.0,0.0,-0.5583656172588771,-0.266529190914037,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.028527047105351,0.85460062053558,0.07249614422786513,0.0
102895,0.0,1.0,1.0,0.0,-1.08603410846838,-2.01664454775467,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.04550458854447401,3.87111034635691,0.26661909273113493,0.0
102914,0.0,1.0,1.0,0.0,-0.5583656172588771,0.218989646418384,0.244394395255126,-0.215304222414135,-0.62843669789198,-0.033724253668348,0.9460100061665292,0.003611837326705212,0.0
102948,0.0,1.0,1.0,0.0,-0.7342551143287099,-0.103272768701731,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.043079225481742006,0.214734921118934,0.027001064082536844,0.0
102970,0.0,1.0,1.0,0.0,-0.338503745921586,-0.44954681497505,0.244394395255126,-0.215304222414135,-0.350923710031463,0.041115520838809,-2.52754664780955,0.33368036575279797,0.0
102974,0.0,1.0,1.0,0.0,-0.6902827400612521,-0.064893040514416,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.039960901543944,0.5803724636427321,0.007932732304319928,0.0
102979,0.0,1.0,1.0,0.0,-0.954116985666002,0.303655038319764,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04411866679434099,1.5858757055831798,0.21261746544341656,0.0
102996,0.0,1.0,1.0,0.0,-0.470420868723961,0.261580749931014,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.027487605792751,0.123325535487985,0.07075422390184608,1.0
103023,1.0,1.0,1.0,0.0,-0.206586623119211,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.350923710031463,-0.009470623041028,-0.425130778297711,0.0670308056764584,0.0
103041,0.0,0.0,1.0,0.0,-0.954116985666002,-1.12501406071193,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.033724253668348,-1.15640586334531,0.12922667770420385,0.0
103060,0.0,1.0,1.0,0.0,-1.08603410846838,-0.863384265853284,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.043425705919275005,-1.15640586334531,0.40705011178540457,0.0
103085,0.0,1.0,1.0,0.0,-0.646310365793794,0.490778676284541,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.039267940668878,0.123325535487985,-0.008982031246531918,0.0
103104,0.0,1.0,1.0,0.0,-0.8221998628636271,0.06964770683657599,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.037535538481212015,-0.425130778297711,0.0874759284007918,0.0
103135,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.043772186356808,0.488963078011783,0.1805127852456646,0.0
103180,0.0,1.0,0.0,0.0,-0.118641874584294,-0.918045575397662,-4.09174686250922,3.16300840090708,-0.042575945742,-0.033377773230814,0.214734921118934,0.6878620796948061,0.0
103189,0.0,1.0,1.0,0.0,-0.7782274885961691,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.033377773230814,-0.425130778297711,0.0670308056764584,1.0
103225,1.0,1.0,1.0,0.0,-0.7782274885961691,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.032684812355747994,0.85460062053558,0.5850525956290378,0.0
103230,0.0,1.0,1.0,0.0,-0.646310365793794,0.4154333587524791,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.032338331918215,0.3975536923808329,-0.002265301340805442,0.0
103256,0.0,1.0,1.0,0.0,-1.08603410846838,-0.643113754516808,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.046544029857073,0.5803724636427321,0.36458647311739495,0.0
103257,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.32981935397816,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.035803136293546,-2.52754664780955,0.08571063465298245,0.0
103289,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.241404983274002,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.038574979793811005,-1.15640586334531,0.10337895427805138,0.0
103290,0.0,1.0,1.0,0.0,-0.954116985666002,-0.27601817518979105,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.041346823294076,-1.15640586334531,0.1890992197670889,0.0
103314,0.0,1.0,1.0,0.0,0.101219996752997,-1.3139670705838602,0.244394395255126,-0.215304222414135,0.419945700692194,-0.009124142603495,0.5803724636427321,1.0173798782122543,0.0
103339,1.0,1.0,1.0,0.0,-0.426448494456503,-0.367684215536601,0.244394395255126,-0.215304222414135,-0.443428039318302,-0.036842577606146,1.5858757055831798,0.1890992197670889,1.0
103345,0.0,1.0,1.0,0.0,-1.08603410846838,0.490778676284541,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.046544029857073,0.3975536923808329,0.43379900577592123,0.0
103405,0.0,1.0,1.0,0.0,-0.99808935993346,0.24730825949003,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04065386241901,0.031916149857036,0.30423946919619765,0.0
103446,0.0,1.0,1.0,0.0,-0.910144611398544,0.316943942873864,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04169330373161,-0.425130778297711,0.19409248115806446,0.0
103462,0.0,1.0,1.0,0.0,-0.99808935993346,-0.597448345714048,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.046544029857073,1.03741939179748,0.24223658011297858,0.0
103467,0.0,1.0,1.0,0.0,-0.99808935993346,0.24730825949003,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04065386241901,0.3975536923808329,0.30423946919619765,0.0
103478,0.0,1.0,1.0,0.0,-0.910144611398544,-0.35881642123123497,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.041346823294076,1.03741939179748,0.15010205235590954,0.0
103540,0.0,1.0,1.0,0.0,-0.954116985666002,-0.27601817518979105,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.04169330373161,-0.425130778297711,0.1890992197670889,0.0
103609,0.0,1.0,1.0,0.0,-0.7342551143287099,-0.319252415868828,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.034070734105881004,-1.15640586334531,0.016284282540779408,0.0
103613,0.0,1.0,1.0,0.0,-1.08603410846838,-1.40511187338833,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.046890510294607,0.306144306749884,0.33368036575279797,0.0
103621,0.0,1.0,1.0,0.0,-0.16261424885175302,0.6414003138051371,-4.09174686250922,-0.215304222414135,-0.443428039318302,-0.031645371043149,-0.425130778297711,0.36458647311739495,0.0
103629,0.0,1.0,1.0,0.0,-0.8221998628636271,-1.98945762155461,0.244394395255126,-0.215304222414135,-0.412593262889356,-0.04065386241901,0.306144306749884,-0.23437629260168105,0.0
103631,0.0,1.0,1.0,0.0,-0.338503745921586,-0.250554827687589,0.244394395255126,-0.215304222414135,-0.412593262889356,-0.033377773230814,0.9460100061665292,0.2351990068656682,0.0
103639,0.0,1.0,1.0,0.0,-0.382476120189044,-0.263945439592065,0.244394395255126,-0.215304222414135,-0.412593262889356,-0.041000342856543,3.87111034635691,0.21261746544341656,0.0
103641,0.0,1.0,1.0,0.0,-1.08603410846838,-0.213722073434838,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.042732745044209,-0.425130778297711,0.40705011178540457,0.0
103666,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.47060985104894,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.042039784169143,1.03741939179748,0.09372796356186999,0.0
103674,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.296916289081408,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.041000342856543,0.5803724636427321,0.0670308056764584,0.0
103675,1.0,1.0,1.0,0.0,0.101219996752997,0.141260119955254,0.244394395255126,-0.215304222414135,-0.104245498599893,-0.025408723167552,1.5858757055831798,-0.11201417167833919,1.0
103683,1.0,1.0,1.0,0.0,-0.602337991526336,-0.503886297051278,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.044465147231875,0.306144306749884,0.34138538380294825,1.0
103688,0.0,1.0,1.0,0.0,-0.910144611398544,0.141260119955254,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.038574979793811005,0.85460062053558,0.17594977578206203,0.0
103689,0.0,1.0,1.0,0.0,-1.08603410846838,-0.503886297051278,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.04723699073214,0.671781849273681,0.4024219797743323,0.0
103699,0.0,0.0,1.0,0.0,-0.99808935993346,-0.18276279862328496,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.036496097168613,-0.059493235773914,0.23760844810190662,0.0
103720,0.0,1.0,1.0,0.0,-0.910144611398544,0.325750523631891,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.043425705919275005,-0.425130778297711,0.17838243822533104,0.0
103722,0.0,1.0,1.0,0.0,-0.646310365793794,-1.54911504522764,0.244394395255126,-0.215304222414135,-0.3200889336025169,-0.039614421106411,1.03741939179748,0.04886718768392678,0.0
103726,0.0,1.0,1.0,0.0,-0.6902827400612521,-0.156963402946991,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.034070734105881004,1.5858757055831798,0.0013069591731136524,0.0
103729,0.0,1.0,1.0,0.0,-0.8661722371310849,-1.49172774189196,-4.09174686250922,3.16300840090708,-0.5976019214630339,0.010971722773427,-1.15640586334531,-0.04823245864656489,0.0
103735,0.0,1.0,1.0,0.0,-0.514393242991419,-0.232733472773,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.038228499356278,-0.425130778297711,0.09883924212885913,0.0
103766,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.433834966302341,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.043772186356808,0.9460100061665292,0.12182397507699046,0.0
103796,0.0,1.0,1.0,0.0,-0.99808935993346,0.27600337833850497,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.038921460231345004,-1.15640586334531,0.26661909273113493,0.0
103798,0.0,1.0,1.0,0.0,-0.7782274885961691,0.108118299880864,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.043425705919275005,1.03741939179748,0.053385987216589534,0.0
103804,0.0,1.0,0.0,0.0,0.233137119555372,-0.241404983274002,0.244394395255126,-0.215304222414135,0.019093607115892,-0.024715762292486,-0.425130778297711,0.9119237600347793,0.0
103806,0.0,1.0,1.0,0.0,-0.8661722371310849,-0.518752941652636,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.039614421106411,0.9460100061665292,0.10337895427805138,0.0
103870,0.0,1.0,1.0,0.0,-1.08603410846838,-0.156963402946991,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.047929951607206,1.03741939179748,0.37853129840969807,0.0
103871,0.0,1.0,1.0,0.0,-0.954116985666002,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.043772186356808,0.031916149857036,0.2238356931376006,0.0
103878,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.4070863576391969,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.021597438354688,0.3975536923808329,0.08610898067571908,0.0
103882,1.0,1.0,0.0,0.0,0.848750359299788,0.325750523631891,0.244394395255126,-0.215304222414135,0.419945700692194,-0.013628388291426,1.5858757055831798,0.3564290643489009,0.0
103899,0.0,1.0,1.0,0.0,-0.602337991526336,0.108118299880864,0.244394395255126,-0.215304222414135,-0.62843669789198,0.001963231397565,-2.52754664780955,0.0028582812524881413,0.0
103918,0.0,1.0,1.0,0.0,-1.08603410846838,-0.863384265853284,0.244394395255126,-0.215304222414135,-0.936784462181443,-0.044811627669408,0.671781849273681,0.40705011178540457,0.0
103923,0.0,1.0,1.0,0.0,-0.646310365793794,-0.47060985104894,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.042039784169143,0.7631912349046309,0.0013069591731136524,0.0
103941,0.0,1.0,1.0,0.0,-0.338503745921586,0.385754812284738,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.038921460231345004,1.5858757055831798,0.169600636061499,0.0
103960,0.0,1.0,1.0,0.0,-0.7782274885961691,0.490778676284541,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.04411866679434099,0.488963078011783,0.07249614422786513,1.0
103969,0.0,1.0,1.0,0.0,-0.99808935993346,0.022152073592525003,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.044465147231875,0.214734921118934,0.24759497088385732,0.0
104009,0.0,1.0,1.0,0.0,-0.910144611398544,0.831420341755165,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.044811627669408,-0.150902621404863,0.2122351865340669,0.0
104039,0.0,1.0,1.0,0.0,-1.13000648273584,-0.4070863576391969,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.035803136293546,0.488963078011783,0.4574757915794994,0.0
104049,0.0,1.0,1.0,0.0,-0.7342551143287099,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.039960901543944,1.03741939179748,0.030703569691394865,1.0
104064,0.0,1.0,1.0,0.0,-0.5583656172588771,0.325750523631891,0.244394395255126,-0.215304222414135,-0.62843669789198,-0.036149616731079005,0.031916149857036,0.0044907168853395565,0.0
104071,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.296916289081408,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.028180566667817007,0.3975536923808329,0.0670308056764584,0.0
104088,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.27174606460235,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.042039784169143,-1.15640586334531,0.04886718768392678,0.0
104094,0.0,1.0,1.0,0.0,-0.8661722371310849,0.490778676284541,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.043772186356808,-1.15640586334531,0.16714083710935715,0.0
104106,1.0,1.0,1.0,0.0,-0.426448494456503,-1.59807588917743,0.244394395255126,-0.215304222414135,-0.227584604315678,-0.026101684042619,-0.425130778297711,0.09705311187189984,0.0
